index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher,units sold,language
940,2010.0,A Dog's Purpose ,W. Bruce Cameron,English,Excellent,4.35,65091,popular_fiction,328.9,0.0,2.99,1105,"Amazon Digital Services,  Inc.",4320,English
941,2015.0,An Ember in the Ashes,Sabaa Tahir,English,Excellent,4.32,45492,popular_fiction,603.9,362.34,5.49,1106,HarperCollins Publishers,4320,English
942,2008.0,"Lover Enshrined, part one",J.R. Ward,English,Excellent,4.12,87432,popular_fiction,988.9,593.34,8.99,1106,Random House LLC,4320,English
943,2013.0,The Golem and the Jinni,Helene Wecker,English,Excellent,4.1,59650,popular_fiction,438.9,0.0,3.99,1107,"Amazon Digital Services,  Inc.",4320,English
944,2012.0,Ø§Ù„Ø£Ø³ÙˆØ¯ ÙŠÙ„ÙŠÙ‚ Ø¨Ùƒ,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",Arabic,Intermediate,3.72,42958,nonfiction,1200.1,720.06,10.91,1107,Simon and Schuster Digital Sales Inc,4320,Arabic
945,2003.0,The Slippery Slope,"Lemony Snicket, Brett Helquist",English,Intermediate,4.0,81362,popular_fiction,988.9,593.34,8.99,1111,Penguin Group (USA) LLC,4320,English
946,1853.0,Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",English,Intermediate,4.0,67433,popular_fiction,988.9,593.34,8.99,1112,HarperCollins Publishers,4320,English
947,1938.0,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",Esphyr Slobodkina,English,Excellent,4.12,72504,popular_fiction,548.9,329.34,4.99,1118,"Amazon Digital Services,  Inc.",4280,English
948,2004.0,Furies of Calderon ,Jim Butcher,English,Excellent,4.12,70269,popular_fiction,108.9,0.0,0.99,1119,"Amazon Digital Services,  Inc.",4280,English
949,1983.0,Alanna: The First Adventure,Tamora Pierce,English,Excellent,4.27,85699,popular_fiction,1867.8,1120.68,16.98,1119,Penguin Group (USA) LLC,4280,English
950,2009.0,Her Fearful Symmetry,Audrey Niffenegger,English,Novice,3.23,63737,nonfiction,416.9,250.14,3.79,1120,HarperCollins Publishers,4280,English
951,2014.0,The Boston Girl,Anita Diamant,English,Intermediate,3.79,51603,popular_fiction,548.9,0.0,4.99,1120,"Amazon Digital Services,  Inc.",4280,English
952,2009.0,"Lover Enshrined, part two",J.R. Ward,English,Excellent,4.38,84650,children,493.9,296.34,4.49,1123,Macmillan,4280,English
953,1990.0,The Fall of Hyperion,Dan Simmons,English,Excellent,4.18,63235,nonfiction,641.3,384.78,5.83,1124,Simon and Schuster Digital Sales Inc,4280,English
954,1987.0,The Black Dahlia,James Ellroy,English,Intermediate,3.75,61412,popular_fiction,1088.91,653.346,9.99,1127,Random House LLC,4280,English
955,1871.0,"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman",English,Excellent,4.06,63050,fiction,216.91,130.146,1.99,1128,Simon and Schuster Digital Sales Inc,4280,English
956,1991.0,Wild Swans: Three Daughters of China,Jung Chang,English,Excellent,4.23,60193,nonfiction,434.91,260.946,3.99,1129,HarperCollins Publishers,4280,English
957,1961.0,"Go, Dog. Go!",P.D. Eastman,English,Excellent,4.08,66360,fiction,1160.85,696.51,10.65,1130,Penguin Group (USA) LLC,4280,English
958,1937.0,,"Laura Ingalls Wilder, Garth Williams",,Excellent,4.19,74666,popular_fiction,516.66,309.996,4.74,1131,HarperCollins Publishers,4280,
959,2015.0,Finders Keepers,Stephen King,English,Excellent,4.03,36541,fiction,107.91,0.0,0.99,1131,"Amazon Digital Services,  Inc.",4280,English
960,2009.0,The Strain,"Guillermo del Toro, Chuck Hogan",English,Intermediate,3.77,58631,popular_fiction,107.91,64.746,0.99,1132,"Amazon Digital Services,  Inc.",4280,English
961,1890.0,The Complete Poems of Emily Dickinson,"Emily Dickinson, Thomas H. Johnson",English,Excellent,4.21,60278,popular_fiction,543.91,0.0,4.99,1132,"Amazon Digital Services,  Inc.",4280,English
962,1956.0,Old Yeller,Fred Gipson,English,Excellent,4.06,69815,popular_fiction,1502.02,901.212,13.78,1136,Macmillan,4280,English
963,2007.0,Born Standing Up: A Comic's Life,Steve Martin,English,Intermediate,3.87,60869,nonfiction,107.91,64.746,0.99,1137,"Amazon Digital Services,  Inc.",4280,English
964,2005.0,PostSecret: Extraordinary Confessions from Ordinary Lives,Frank Warren,,Excellent,4.01,58841,nonfiction,107.91,0.0,0.99,1138,"Amazon Digital Services,  Inc.",4280,
965,2000.0,A Storm of Swords: Part 2 Blood and Gold,George R.R. Martin,English,Famous,4.56,54977,popular_fiction,325.91,0.0,2.99,1140,"Amazon Digital Services,  Inc.",4280,English
966,1952.0,The Borrowers Afield,"Mary Norton, Beth Krush, Joe Krush",,Excellent,4.02,74820,popular_fiction,706.32,423.792,6.48,1141,Hachette Book Group,4240,
967,1999.0,Hearts in Atlantis,Stephen King,English,Intermediate,3.8,65063,popular_fiction,216.91,130.146,1.99,1142,Macmillan,4240,English
968,2016.0,,Jodi Picoult,English,Excellent,4.35,73745,popular_fiction,1306.91,784.146,11.99,1144,Penguin Group (USA) LLC,4240,English
969,1982.0,ç¾Šã‚’ã‚ãã‚‹å†’é™º [HitsujiwomegurubÅken],"Haruki Murakami, Alfred Birnbaum",English,Intermediate,3.94,55262,nonfiction,960.29,576.174,8.81,1147,Simon and Schuster Digital Sales Inc,4240,English
970,2003.0,The Queen's Fool,Philippa Gregory,English,Intermediate,3.83,69504,popular_fiction,598.41,359.046,5.49,1148,Simon and Schuster Digital Sales Inc,4240,English
971,2012.0,Days of Blood & Starlight,Laini Taylor,English,Excellent,4.21,85746,popular_fiction,325.91,195.546,2.99,1148,"Amazon Digital Services,  Inc.",4240,English
972,1984.0,Jitterbug Perfume,Tom Robbins,English,Excellent,4.24,48277,popular_fiction,325.91,0.0,2.99,1148,"Amazon Digital Services,  Inc.",4240,English
973,2006.0,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,English,Excellent,4.32,60959,popular_fiction,325.91,195.546,2.99,1149,"Amazon Digital Services,  Inc.",4240,English
974,2012.0,The Darkest Minds,Alexandra Bracken,English,Excellent,4.26,83886,fiction,620.21,372.126,5.69,1150,Hachette Book Group,4240,English
975,2005.0,O Zahir,"Paulo Coelho, Margaret Jull Costa",English,Intermediate,3.56,50921,popular_fiction,434.91,0.0,3.99,1151,"Amazon Digital Services,  Inc.",4240,English
976,1952.0,The Power of Positive Thinking,Norman Vincent Peale,English,Excellent,4.08,52704,popular_fiction,325.91,0.0,2.99,1152,"Amazon Digital Services,  Inc.",4240,English
977,2015.0,"In a Dark, Dark Wood ",Ruth Ware,English,Intermediate,3.65,67344,popular_fiction,107.91,0.0,0.99,1153,"Amazon Digital Services,  Inc.",4240,English
978,1905.0,The House of Mirth,"Edith Wharton, Nina Bawden",English,Intermediate,3.94,60611,popular_fiction,325.91,0.0,2.99,1154,"Amazon Digital Services,  Inc.",4240,English
979,2006.0,Fairy Tail 1,"Hiro Mashima, William Flanagan",English,Famous,4.4,65477,popular_fiction,434.91,0.0,3.99,1155,"Amazon Digital Services,  Inc.",4240,English
980,2014.0,The Slow Regard of Silent Things,"Patrick Rothfuss, Nate  Taylor",English,Intermediate,3.92,57716,popular_fiction,434.91,0.0,3.99,1156,"Amazon Digital Services,  Inc.",4240,English
981,1853.0,Twelve Years a Slave,Solomon Northup,English,Excellent,4.15,39758,popular_fiction,543.91,326.346,4.99,1156,Random House LLC,4240,English
982,2010.0,"Lover Avenged, part one",J.R. Ward,English,Famous,4.41,82824,popular_fiction,543.91,0.0,4.99,1160,"Amazon Digital Services,  Inc.",109,English
983,1999.0,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,English,Excellent,4.16,57259,popular_fiction,107.91,0.0,0.99,1160,"Amazon Digital Services,  Inc.",109,English
984,2006.0,Infidel,Ayaan Hirsi Ali,English,Excellent,4.2,58432,popular_fiction,107.91,0.0,0.99,1161,"Amazon Digital Services,  Inc.",109,English
985,2007.0,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,English,Intermediate,3.88,53586,popular_fiction,761.91,0.0,6.99,1161,"Amazon Digital Services,  Inc.",109,English
986,2012.0,The Twelve,Justin Cronin,English,Intermediate,3.98,56756,popular_fiction,538.92,0.0,4.99,1164,"Amazon Digital Services,  Inc.",108,English
987,1962.0,ÐžÐ´Ð¸Ð½ Ð´ÐµÐ½ÑŒ Ð˜Ð²Ð°Ð½Ð° Ð”ÐµÐ½Ð¸ÑÐ¾Ð²Ð¸Ñ‡Ð°,"Aleksandr Solzhenitsyn, H.T. Willetts",English,Intermediate,3.94,61678,popular_fiction,646.92,388.152,5.99,1166,Hachette Book Group,108,English
988,1995.0,The Diamond Age,Neal Stephenson,English,Excellent,4.19,61836,popular_fiction,970.92,582.552,8.99,1167,Macmillan,108,English
989,1959.0,A Canticle for Leibowitz,Walter M. Miller Jr.,English,Intermediate,3.97,66721,popular_fiction,106.92,0.0,0.99,1167,"Amazon Digital Services,  Inc.",108,English
990,-441.0,á¼ˆÎ½Ï„Î¹Î³ÏŒÎ½Î·,"Sophocles, J.E. Thomas",English,Intermediate,3.6,67608,popular_fiction,106.92,64.152,0.99,1167,"Amazon Digital Services,  Inc.",108,English
991,2009.0,Brooklyn,Colm TÃ³ibÃ­n,English,Intermediate,3.63,55459,popular_fiction,1659.96,995.976,15.37,1168,"Amazon Digital Services,  Inc.",108,English
992,2011.0,Wither,Lauren DeStefano,English,Intermediate,3.81,84776,popular_fiction,412.56,0.0,3.82,1169,"Amazon Digital Services,  Inc.",108,English
993,2016.0,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,J.D. Vance,English,Intermediate,3.99,80737,popular_fiction,430.92,0.0,3.99,1169,"Amazon Digital Services,  Inc.",108,English
994,2003.0,Crossroads of Twilight,Robert Jordan,English,Intermediate,3.82,61361,popular_fiction,430.92,0.0,3.99,1170,"Amazon Digital Services,  Inc.",108,English
995,1871.0,The Red Badge of Courage,Stephen Crane,English,Novice,3.21,68448,popular_fiction,1186.92,712.152,10.99,1173,Penguin Group (USA) LLC,108,English
996,2014.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,English,Excellent,4.17,60236,popular_fiction,1150.2,690.12,10.65,1174,Penguin Group (USA) LLC,108,English
997,1999.0,Gardens of the Moon,Steven Erikson,English,Intermediate,3.85,57993,popular_fiction,430.92,0.0,3.99,1175,"Amazon Digital Services,  Inc.",108,English
998,2006.0,A Bruxa de Portobello,Paulo Coelho,English,Intermediate,3.51,51461,popular_fiction,1327.32,796.392,12.29,1179,HarperCollins Publishers,108,English
999,1978.0,A Swiftly Tilting Planet,Madeleine L'Engle,English,Excellent,4.13,75851,popular_fiction,322.92,0.0,2.99,1182,"Amazon Digital Services,  Inc.",108,English
1000,2003.0,Gregor the Overlander,Suzanne Collins,English,Intermediate,3.99,66823,popular_fiction,322.92,0.0,2.99,1183,"Amazon Digital Services,  Inc.",108,English
1001,2011.0,Sing You Home,Jodi Picoult,English,Intermediate,3.76,62494,popular_fiction,516.24,309.744,4.78,1184,"Amazon Digital Services,  Inc.",108,English
1002,1992.0,The Tale of the Body Thief,Anne Rice,English,Intermediate,3.7,67267,fiction,214.92,128.952,1.99,1186,HarperCollins Publishers,108,English
1003,2005.0,The Camel Club,David Baldacci,English,Excellent,4.02,58973,nonfiction,139.32,83.592,1.29,1187,"Amazon Digital Services,  Inc.",108,English
1004,2006.0,Saving The World and Other Extreme Sports,James Patterson,English,Excellent,4.16,75436,popular_fiction,748.44,449.064,6.93,1190,Hachette Book Group,108,English
1005,1996.0,Blood of the Fold,Terry Goodkind,English,Intermediate,3.98,60624,popular_fiction,106.92,64.152,0.99,1192,"Amazon Digital Services,  Inc.",108,English
1006,2006.0,The Boleyn Inheritance,Philippa Gregory,English,Intermediate,3.84,62135,popular_fiction,646.92,388.152,5.99,1193,Hachette Book Group,108,English
1007,2015.0,A Spool of Blue Thread,Anne Tyler,English,Novice,3.4,42339,popular_fiction,1186.92,712.152,10.99,1194,Penguin Group (USA) LLC,108,English
1008,2016.0,The Underground Railroad,Colson Whitehead,English,Excellent,4.04,72052,popular_fiction,538.92,0.0,4.99,1195,"Amazon Digital Services,  Inc.",108,English
1009,2007.0,Masquerade,Melissa de la Cruz,English,Intermediate,3.91,76598,popular_fiction,106.92,64.152,0.99,1196,"Amazon Digital Services,  Inc.",108,English
1010,2011.0,The Iron Queen,Julie Kagawa,English,Excellent,4.24,82373,nonfiction,430.92,0.0,3.99,1196,"Amazon Digital Services,  Inc.",108,English
1011,2012.0,Losing It,Cora Carmack,English,Intermediate,3.77,84438,popular_fiction,538.92,323.352,4.99,1197,HarperCollins Publishers,108,English
1012,2012.0,The Racketeer,John Grisham,,Intermediate,3.79,48286,popular_fiction,322.92,193.752,2.99,1198,"Amazon Digital Services,  Inc.",108,
1013,1999.0,Disgrace,J.M. Coetzee,English,Intermediate,3.83,50422,fiction,1078.92,647.352,9.99,1198,Random House LLC,108,English
1014,1928.0,The House at Pooh Corner,"A.A. Milne, Ernest H. Shepard",English,Excellent,4.36,69102,popular_fiction,214.92,0.0,1.99,1199,"Amazon Digital Services,  Inc.",108,English
1015,2010.0,The Black Prism,Brent Weeks,English,Excellent,4.24,58906,popular_fiction,430.92,0.0,3.99,1199,"Amazon Digital Services,  Inc.",108,English
1016,2004.0,The Mermaid Chair,Sue Monk Kidd,English,Novice,3.1,62760,popular_fiction,322.92,0.0,2.99,1199,"Amazon Digital Services,  Inc.",108,English
1017,1970.0,Frog and Toad Are Friends,Arnold Lobel,English,Excellent,4.18,70119,nonfiction,322.92,193.752,2.99,1200,HarperCollins Publishers,108,English
1018,2002.0,The Carnivorous Carnival,"Lemony Snicket, Brett Helquist",English,Intermediate,3.97,83981,popular_fiction,105.93,0.0,0.99,1201,"Amazon Digital Services,  Inc.",107,English
1019,2010.0,Heist Society,Ally Carter,English,Intermediate,3.91,75834,popular_fiction,854.93,512.958,7.99,1201,Random House LLC,107,English
1020,2016.0,Behind Closed Doors,B.A. Paris,English,Intermediate,3.93,57865,fiction,919.13,551.478,8.59,1201,Penguin Group (USA) LLC,107,English
1021,1974.0,The Killer Angels,Michael Shaara,English,Excellent,4.3,58372,nonfiction,105.93,63.558,0.99,1203,"Amazon Digital Services,  Inc.",107,English
1022,1995.0,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,English,Excellent,4.16,73883,fiction,426.93,256.158,3.99,1206,Penguin Group (USA) LLC,107,English
1023,2006.0,Ptolemy's Gate,Jonathan Stroud,English,Excellent,4.24,63838,popular_fiction,1272.23,763.338,11.89,1207,HarperCollins Publishers,107,English
1024,1896.0,The Island of Dr. Moreau,H.G. Wells,English,Intermediate,3.72,60346,popular_fiction,640.93,0.0,5.99,1212,"Amazon Digital Services,  Inc.",107,English
1025,2012.0,Opal,Jennifer L. Armentrout,,Excellent,4.34,92014,popular_fiction,105.93,0.0,0.99,1213,"Amazon Digital Services,  Inc.",107,
1026,2008.0,Zeitoun,Dave Eggers,,Excellent,4.08,55398,popular_fiction,408.74,0.0,3.82,1214,"Amazon Digital Services,  Inc.",107,
1027,2010.0,Out of My Mind,Sharon M. Draper,English,Excellent,4.37,63756,nonfiction,319.93,0.0,2.99,1215,"Amazon Digital Services,  Inc.",107,English
1028,2012.0,Rapture,Lauren Kate,English,Excellent,4.03,79360,nonfiction,1282.93,769.758,11.99,1216,Random House LLC,107,English
1029,2010.0,Switched,Amanda Hocking,English,Intermediate,3.89,45319,popular_fiction,640.93,384.558,5.99,1217,Macmillan,107,English
1030,1957.0,Ð”Ð¾ÐºÑ‚Ð¾Ñ€ Ð–Ð¸Ð²Ð°Ð³Ð¾,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",English,Excellent,4.03,59973,fiction,854.93,512.958,7.99,1217,HarperCollins Publishers,107,English
1031,2015.0,,Colleen Hoover,English,Excellent,4.25,72611,nonfiction,1175.93,705.558,10.99,1218,"Amazon Digital Services,  Inc.",107,English
1032,2012.0,Pines,Blake Crouch,,Intermediate,3.88,34789,popular_fiction,105.93,0.0,0.99,1218,"Amazon Digital Services,  Inc.",107,
1033,1994.0,Disclosure,Michael Crichton,,Intermediate,3.76,57818,popular_fiction,854.93,512.958,7.99,1219,Random House LLC,107,
1034,2012.0,Death Comes to Pemberley,P.D. James,English,Novice,3.21,65906,popular_fiction,426.93,256.158,3.99,1220,"Amazon Digital Services,  Inc.",107,English
1035,1911.0,Ethan Frome,Edith Wharton,English,Novice,3.35,72421,nonfiction,405.53,243.318,3.79,1222,HarperCollins Publishers,107,English
1036,1992.0,A Map of the World,"Jane Hamilton, Frank  Muller, C.J. Critt",English,Intermediate,3.78,61347,popular_fiction,324.21,194.526,3.03,1223,"Amazon Digital Services,  Inc.",107,English
1037,2016.0,It Ends with Us,Colleen Hoover,English,Famous,4.44,80433,fiction,747.93,448.758,6.99,1223,Penguin Group (USA) LLC,107,English
1038,1905.0,The Gift of the Magi,"O. Henry, Lisbeth Zwerger",English,Excellent,4.07,66537,nonfiction,951.23,570.738,8.89,1224,Simon and Schuster Digital Sales Inc,107,English
1039,1968.0,The Electric Kool-Aid Acid Test,Tom Wolfe,English,Intermediate,3.92,54848,popular_fiction,319.93,0.0,2.99,1225,"Amazon Digital Services,  Inc.",107,English
1040,1959.0,The Naked Lunch,"William S. Burroughs, James Grauerholz, Barry  Miles",English,Novice,3.46,55473,popular_fiction,529.65,317.79,4.95,1226,"Amazon Digital Services,  Inc.",107,English
1041,1991.0,The Sandman: Dream Country,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",English,Excellent,4.28,67753,popular_fiction,426.93,0.0,3.99,1230,"Amazon Digital Services,  Inc.",107,English
1042,2001.0,A Painted House,John Grisham,English,Intermediate,3.67,59974,nonfiction,105.93,0.0,0.99,1232,"Amazon Digital Services,  Inc.",107,English
1043,1969.0,The Left Hand of Darkness,"Ursula K. Le Guin, Lech JÄ™czmyk",English,Excellent,4.05,61888,popular_fiction,822.83,493.698,7.69,1233,Random House LLC,107,English
1044,2008.0,Let It Snow: Three Holiday Romances,"John Green, Maureen Johnson, Lauren Myracle",English,Intermediate,3.84,57632,fiction,1149.18,689.508,10.74,1235,Penguin Group (USA) LLC,107,English
1045,2010.0,"Full Dark, No Stars",Stephen King,English,Excellent,4.03,60672,popular_fiction,640.93,384.558,5.99,1236,Random House LLC,107,English
1046,2014.0,Being Mortal: Medicine and What Matters in the End,Atul Gawande,English,Famous,4.4,56510,popular_fiction,319.93,0.0,2.99,1237,"Amazon Digital Services,  Inc.",107,English
1047,1987.0,Intensity,Dean Koontz,English,Excellent,4.04,58062,popular_fiction,104.94,0.0,0.99,1238,"Amazon Digital Services,  Inc.",106,English
1048,2010.0,Chelsea Chelsea Bang Bang,Chelsea Handler,English,Intermediate,3.81,55355,children,477.0,286.2,4.5,1241,"Amazon Digital Services,  Inc.",106,English
1049,1879.0,Et dukkehjem,"Henrik Ibsen, Michael   Meyer",English,Intermediate,3.69,69450,popular_fiction,1588.94,953.364,14.99,1243,Hachette Book Group,106,English
1050,1959.0,Hawaii,James A. Michener,English,Excellent,4.18,59963,popular_fiction,212.0,0.0,2.0,1243,"Amazon Digital Services,  Inc.",106,English
1051,1961.0,Revolutionary Road,Richard Yates,English,Intermediate,3.89,56550,popular_fiction,735.64,441.384,6.94,1244,Penguin Group (USA) LLC,106,English
1052,2006.0,Nick & Norah's Infinite Playlist,"Rachel Cohn, David Levithan",English,Intermediate,3.73,60372,popular_fiction,846.94,508.164,7.99,1247,Random House LLC,106,English
1053,1966.0,Rosencrantz and Guildenstern are Dead,"Tom Stoppard, Henry Popkin",English,Excellent,4.06,67077,nonfiction,1334.54,800.724,12.59,1248,Random House LLC,106,English
1054,2011.0,Forever,Maggie Stiefvater,English,Intermediate,3.91,85034,popular_fiction,827.86,496.716,7.81,1249,Penguin Group (USA) LLC,106,English
1055,1996.0,The Beach,Alex Garland,English,Intermediate,3.91,52333,fiction,589.36,353.616,5.56,1251,Hachette Book Group,106,English
1056,2010.0,Saving CeeCee Honeycutt,"Beth Hoffman, Jenna Lamia",English,Intermediate,3.92,54341,popular_fiction,316.94,0.0,2.99,1253,"Amazon Digital Services,  Inc.",106,English
1057,2012.0,Deadlocked,Charlaine Harris,English,Intermediate,3.65,65932,nonfiction,1058.94,635.364,9.99,1255,"Amazon Digital Services,  Inc.",106,English
1058,2002.0,Everything's Eventual: 14 Dark Tales,Stephen King,English,Intermediate,3.94,60932,fiction,316.94,190.164,2.99,1255,"Amazon Digital Services,  Inc.",106,English
1059,1955.0,Beezus and Ramona,Beverly Cleary,,Intermediate,3.97,75987,popular_fiction,740.94,444.564,6.99,1257,Random House LLC,106,
1060,1972.0,The Farthest Shore,Ursula K. Le Guin,,Excellent,4.11,65626,nonfiction,210.94,0.0,1.99,1258,"Amazon Digital Services,  Inc.",106,
1061,1996.0,Airframe,Michael Crichton,English,Intermediate,3.66,59229,popular_fiction,104.94,0.0,0.99,1263,"Amazon Digital Services,  Inc.",106,English
1062,1982.0,Magician,Raymond E. Feist,English,Excellent,4.17,62432,popular_fiction,815.14,489.084,7.69,1265,Random House LLC,106,English
1063,2004.0,Bet Me,Jennifer Crusie,English,Intermediate,3.95,70737,popular_fiction,846.94,508.164,7.99,1266,Random House LLC,106,English
1064,1994.0,Long Walk to Freedom: The Autobiography of Nelson Mandela,Nelson Mandela,English,Excellent,4.31,43927,popular_fiction,316.94,0.0,2.99,1266,"Amazon Digital Services,  Inc.",106,English
1065,2014.0,Gray Mountain,John Grisham,English,Intermediate,3.52,37379,nonfiction,104.94,62.964,0.99,1268,"Amazon Digital Services,  Inc.",106,English
1066,1989.0,The Power of One,Bryce Courtenay,English,Excellent,4.34,57312,popular_fiction,846.94,508.164,7.99,1270,Random House LLC,106,English
1067,1930.0,The Maltese Falcon,Dashiell Hammett,English,Intermediate,3.92,58742,popular_fiction,846.94,508.164,7.99,1271,Hachette Book Group,106,English
1068,2011.0,Night Road,Kristin Hannah,English,Excellent,4.17,58028,popular_fiction,104.94,62.964,0.99,1272,"Amazon Digital Services,  Inc.",106,English
1069,1999.0,Tripwire,Lee Child,English,Excellent,4.07,55251,popular_fiction,316.94,0.0,2.99,1273,"Amazon Digital Services,  Inc.",106,English
